loan_id,status,due_date,paid_date,loan_amount,risk_score,gender,age,dependants,device,urban_city,loan_usage
a7db29f65e,loan,2018-06-05,,2200,0.958,Hombre,32,1,ios,urbano,Educacion
afcdf7f553,paid,2018-06-01,2018-05-31,2200,0.781,Mujer,28,1,ios,urbano,Inversion
bcd5ecbbe9,loan,2018-06-01,,2200,0.924,Mujer,24,0,ios,urbano,Otros
c2f7f23155,paid,2018-06-01,2018-05-31,2500,0.983,Mujer,40,0,ios,urbano,Educacion
c45a4746d0,paid,2018-06-01,2018-06-02,1900,0.966,Hombre,21,0,android,urbano,Personal
d68bec19ee,paid,2018-06-01,2018-05-28,2200,0.973,Mujer,24,1,ios,urbano,Educacion
e581a51bab,paid,2018-06-01,2018-06-01,2600,0.974,Mujer,55,0,ios,urbano,Educacion
e783ac6b30,paid,2018-06-05,2018-05-29,1800,0.635,Mujer,35,0,ios,urbano,Otros
ea4e12a046,paid,2018-06-01,2018-06-01,1800,0.923,Mujer,23,2,ios,urbano,Personal
eaa14dec5d,paid,2018-06-05,2018-06-06,2600,0.931,Mujer,31,0,ios,urbano,Inversion
eae48aa9f4,paid,2018-06-05,2018-06-04,2000,0.948,Hombre,48,2,ios,urbano,Educacion
fffb12fae5,paid,2018-06-01,2018-06-01,2300,0.982,Mujer,26,0,ios,urbano,Inversion
06145b6e2a,paid,2018-06-01,2018-06-01,2300,0.983,Mujer,19,0,ios,urbano,Educacion
11162046a2,loan,2018-06-05,,2500,0.933,Mujer,33,1,android,urbano,Otros
13ceb2cacd,paid,2018-06-05,2018-06-04,2400,0.968,Hombre,25,2,ios,urbano,Educacion
1425c815aa,loan,2018-06-05,,2500,0.845,Mujer,45,0,ios,urbano,Otros
183670c145,paid,2018-06-01,2018-05-30,2300,0.957,Hombre,20,0,ios,urbano,Educacion
1c283d3a23,paid,2018-06-01,2018-05-31,2900,0.902,Mujer,18,2,ios,rural,Otros
21ab4c21d0,paid,2018-06-05,2018-05-28,2000,0.649,Hombre,49,0,ios,rural,Otros
26360fe1e0,paid,2018-06-01,2018-05-31,2300,0.967,Hombre,24,0,ios,urbano,Educacion
280b20bf59,paid,2018-06-01,2018-05-30,2400,0.962,Mujer,31,1,ios,urbano,Educacion
2c52bc380f,paid,2018-06-04,2018-05-29,2100,0.979,Hombre,29,3,ios,urbano,Educacion
2f95114897,loan,2018-06-05,,2800,0.382,Mujer,23,3,android,rural,Otros
360323ab79,paid,2018-06-05,2018-06-01,2400,0.786,Hombre,28,1,ios,rural,Educacion
3a786e6ba2,paid,2018-06-05,2018-06-04,2400,0.907,Hombre,18,0,ios,urbano,Inversion
3b390765ad,paid,2018-06-05,2018-05-25,2100,0.984,Mujer,56,2,ios,urbano,Inversion
46d3504bd5,paid,2018-06-05,2018-05-29,2400,0.982,Mujer,46,2,ios,urbano,Educacion
48b2db5ec2,paid,2018-06-05,2018-06-04,2400,0.806,Hombre,18,0,ios,urbano,Inversion
522675b534,paid,2018-06-01,2018-05-31,2000,0.962,Mujer,42,0,ios,urbano,Personal
626aa035b2,paid,2018-06-05,2018-05-26,1600,0.813,Mujer,18,0,ios,urbano,Otros
650d44538e,paid,2018-06-05,2018-05-24,2100,0.969,Hombre,50,0,ios,urbano,Otros
6c446a09be,paid,2018-06-05,2018-06-05,2100,0.850,Mujer,50,0,ios,urbano,Personal
6cb5564c84,paid,2018-06-01,2018-05-31,1700,0.948,Hombre,48,3,ios,urbano,Educacion
6d1c6c4cbf,paid,2018-06-05,2018-07-07,2600,0.561,Mujer,54,3,ios,urbano,Otros
6d1d5c6b60,paid,2018-06-04,2018-06-01,2200,0.978,Hombre,35,0,ios,urbano,Personal
74fea3d028,paid,2018-06-05,2018-05-25,2900,0.968,Hombre,34,2,ios,urbano,Educacion
77ff8ee292,paid,2018-06-05,2018-06-04,2700,0.638,Hombre,38,0,ios,urbano,Otros
799f0ae09d,paid,2018-06-05,2018-05-24,2100,0.824,Mujer,24,2,ios,urbano,Otros
7e4cbd66ec,paid,2018-06-01,2018-05-29,2500,0.778,Hombre,26,0,ios,urbano,Otros
7ece69d9ce,paid,2018-06-05,2018-06-01,2300,0.983,Mujer,35,1,ios,urbano,Inversion
819c1e4cde,paid,2018-06-05,2018-06-02,2100,0.907,Hombre,18,3,android,urbano,Inversion
844c87e875,paid,2018-06-01,2018-05-31,2500,0.935,Mujer,35,0,ios,urbano,Educacion
86ceb47d5e,paid,2018-06-04,2018-06-12,2400,0.923,Mujer,23,0,ios,urbano,Personal
8afe3055af,paid,2018-06-05,2018-06-11,1900,0.641,Mujer,41,0,ios,rural,Otros
988d4fb945,paid,2018-06-05,2018-06-05,2100,0.943,Mujer,43,2,ios,urbano,Educacion
9c247bd8cf,paid,2018-06-01,2018-06-01,1900,0.990,Mujer,26,0,ios,urbano,Otros
9fd82727a1,paid,2018-06-05,2018-06-15,2200,0.770,Mujer,51,2,android,rural,Inversion
a1a44869cc,paid,2018-06-05,2018-06-04,2400,0.860,Mujer,51,0,ios,urbano,Personal
a53b861304,paid,2018-06-05,2018-05-25,2600,0.985,Mujer,54,3,ios,urbano,Educacion
a6b8562d44,paid,2018-06-01,2018-05-31,2200,0.744,Mujer,44,3,ios,rural,Otros
a7d7b393ac,paid,2018-06-05,2018-05-25,1800,0.886,Hombre,22,0,android,rural,Educacion
ac031d1044,paid,2018-06-05,2018-06-05,2500,0.894,Mujer,38,0,ios,urbano,Educacion
acfe13210a,paid,2018-06-05,2018-05-30,1700,0.896,Hombre,49,2,android,urbano,Otros
b046c5878c,paid,2018-06-01,2018-06-01,2100,0.859,Hombre,49,0,ios,rural,Inversion
b3151838eb,paid,2018-06-05,2018-06-05,2000,0.629,Hombre,29,1,ios,urbano,Otros
b3626826b4,loan,2018-06-05,,2700,0.683,Mujer,36,0,ios,rural,Otros
b421a2846f,paid,2018-06-04,2018-06-16,2600,0.926,Hombre,26,3,ios,urbano,Inversion
b9ff7cf45c,paid,2018-06-04,2018-06-14,2400,0.804,Mujer,18,3,android,urbano,Inversion
bf70639043,paid,2018-06-05,2018-06-05,2300,0.973,Mujer,34,0,ios,urbano,Personal
da09f8ffca,paid,2018-06-05,2018-06-07,2000,0.741,Mujer,41,2,android,urbano,Otros
e0aa982874,loan,2018-06-05,,2800,0.727,Hombre,27,0,ios,urbano,Inversion
e22f297cbb,paid,2018-06-01,2018-06-01,2300,0.863,Mujer,31,3,ios,urbano,Otros
e9c6112a3b,paid,2018-06-01,2018-06-01,2100,0.714,Mujer,18,0,ios,urbano,Otros
eb40320715,paid,2018-06-01,2018-05-30,1900,0.960,Mujer,20,0,ios,urbano,Educacion
eb8850b7f2,paid,2018-06-05,2018-06-06,2100,0.930,Mujer,30,0,android,urbano,Personal
f262097a90,paid,2018-06-01,2018-06-01,2900,0.822,Mujer,22,1,android,urbano,Personal
f542220642,paid,2018-06-01,2018-05-16,1800,0.966,Hombre,35,0,ios,urbano,Otros
f7ea2d1e06,paid,2018-06-05,2018-06-05,2700,0.909,Hombre,18,3,ios,urbano,Educacion
f8b08f6f1c,paid,2018-06-02,2018-05-31,2400,0.688,Hombre,37,3,ios,urbano,Inversion
f96334e08a,paid,2018-06-05,2018-06-08,2100,0.866,Hombre,22,0,ios,urbano,Inversion
fe91764001,paid,2018-06-05,2018-06-06,2600,0.703,Mujer,18,1,ios,urbano,Inversion
ff1c06a07a,loan,2018-06-05,,2100,0.679,Hombre,25,3,ios,rural,Otros
01408ae641,paid,2018-06-05,2018-05-30,2000,0.880,Mujer,47,0,ios,urbano,Educacion
04c2c3115e,paid,2018-06-05,2018-05-25,1900,0.957,Hombre,39,1,ios,urbano,Educacion
04d022a196,paid,2018-06-01,2018-05-31,2500,0.788,Hombre,35,1,android,rural,Otros
09eef0ae55,paid,2018-06-02,2018-06-01,2600,0.936,Hombre,36,0,ios,urbano,Educacion
0f1a451494,paid,2018-06-05,2018-06-05,1600,0.956,Hombre,56,0,ios,urbano,Educacion
15c676384f,paid,2018-06-01,2018-05-30,2700,0.963,Mujer,43,0,ios,urbano,Personal
1719b079bc,paid,2018-06-05,2018-06-01,2000,0.946,Hombre,46,0,ios,urbano,Educacion
1c8ee16165,paid,2018-06-01,2018-05-31,2400,0.928,Hombre,28,0,ios,urbano,Personal
1e3a5c144a,paid,2018-06-05,2018-06-05,2200,0.978,Hombre,38,3,ios,urbano,Educacion
233fbd3eed,paid,2018-06-05,2018-07-12,2100,0.818,Hombre,18,0,ios,urbano,Inversion
26b93cbba4,paid,2018-06-05,2018-06-04,2200,0.674,Mujer,31,0,ios,urbano,Personal
2758359feb,paid,2018-06-04,2018-06-11,2400,0.768,Hombre,26,1,android,urbano,Otros
314ec38175,paid,2018-06-05,2018-06-04,2100,0.647,Hombre,47,0,ios,rural,Otros
32685d65a6,paid,2018-06-05,2018-05-26,2300,0.964,Mujer,37,2,ios,urbano,Personal
36628a3daf,paid,2018-06-05,2018-06-05,2100,0.841,Mujer,41,0,ios,urbano,Otros
3a27c915b8,paid,2018-06-01,2018-06-28,1400,0.971,Mujer,52,0,ios,urbano,Educacion
3b24be902b,loan,2018-06-04,,2400,0.824,Mujer,24,0,ios,rural,Otros
3b55e6fcbb,loan,2018-06-05,,2400,0.737,Hombre,37,1,ios,urbano,Otros
3f9ffa0691,paid,2018-06-05,2018-06-04,1600,0.636,Hombre,36,0,ios,urbano,Otros
4022ef11bb,paid,2018-06-05,2018-06-04,2400,0.640,Mujer,40,0,ios,urbano,Otros
495d55a54a,paid,2018-06-05,2018-06-13,2200,0.985,Mujer,50,0,ios,urbano,Educacion
4fe6cfb1f9,paid,2018-06-05,2018-05-30,2000,0.933,Mujer,33,0,ios,urbano,Otros
5072622288,paid,2018-06-05,2018-06-06,2000,0.681,Mujer,19,2,android,urbano,Otros
5d68baa1ba,paid,2018-06-05,2018-05-28,2600,0.752,Mujer,52,1,android,urbano,Personal
5e3cb5f897,loan,2018-06-05,,2500,0.690,Mujer,41,0,android,urbano,Otros
5f5fce557a,paid,2018-06-05,2018-06-04,2300,0.972,Mujer,53,0,ios,urbano,Educacion
62eaef7533,paid,2018-06-01,2018-06-01,2000,0.932,Mujer,32,1,ios,urbano,Inversion
637666bc2b,paid,2018-06-05,2018-05-29,2500,0.846,Hombre,46,0,android,rural,Educacion
68c2c8234f,loan,2018-06-05,,2500,0.888,Hombre,46,0,android,urbano,Inversion
68d5f939e8,paid,2018-06-01,2018-06-01,2600,0.674,Mujer,21,0,android,urbano,Otros
6928d6f5b6,paid,2018-06-05,2018-06-05,2100,0.747,Hombre,47,0,android,rural,Inversion
6fb31fa631,paid,2018-06-05,2018-06-05,2100,0.927,Hombre,27,2,ios,rural,Educacion
72b60bd851,paid,2018-06-04,2018-06-05,2200,0.958,Hombre,20,0,ios,urbano,Educacion
756638d05a,paid,2018-06-01,2018-05-30,2400,0.964,Mujer,53,1,ios,urbano,Educacion
7582597ccc,paid,2018-06-02,2018-05-29,2500,0.964,Mujer,55,1,ios,urbano,Educacion
75f64b593e,loan,2018-06-05,,2100,0.728,Hombre,28,3,ios,urbano,Personal
778a2bea80,paid,2018-06-05,2018-06-05,2300,0.635,Mujer,35,1,android,urbano,Otros
7fcf14deaa,paid,2018-06-05,2018-06-05,2300,0.813,Mujer,18,0,ios,urbano,Otros
8085da5001,paid,2018-06-04,2018-05-29,2100,0.909,Hombre,18,2,ios,urbano,Educacion
8105ed72bd,paid,2018-06-01,2018-05-31,2000,0.704,Mujer,18,0,ios,urbano,Otros
82905de48f,paid,2018-06-05,2018-06-27,2300,0.680,Mujer,39,0,android,rural,Inversion
859774ed98,loan,2018-06-05,,2300,0.876,Hombre,56,2,ios,urbano,Otros
86613f507c,paid,2018-06-04,2018-05-30,1700,0.981,Mujer,19,2,ios,urbano,Otros
874d968d51,paid,2018-06-05,2018-06-05,2400,0.801,Mujer,18,3,ios,urbano,Inversion
87c1786473,loan,2018-06-05,,2000,0.643,Mujer,43,3,ios,rural,Otros
8c0a51df02,paid,2018-06-01,2018-05-31,2000,0.987,Hombre,22,2,ios,urbano,Educacion
9549fba20a,paid,2018-06-05,2018-06-05,2600,0.877,Hombre,45,1,ios,rural,Educacion
965bf360d3,paid,2018-06-05,2018-06-05,1800,0.672,Mujer,34,2,ios,urbano,Inversion
967b640e9f,paid,2018-06-05,2018-06-05,2200,0.770,Mujer,44,1,ios,urbano,Inversion
9b13fdc453,paid,2018-06-05,2018-06-13,2400,0.945,Mujer,45,3,ios,urbano,Inversion
9cc7ee738d,paid,2018-06-05,2018-05-28,2500,0.960,Mujer,19,2,ios,urbano,Otros
a0575d26a5,paid,2018-06-05,2018-06-08,2500,0.763,Mujer,42,3,android,urbano,Personal
a0e75f148a,paid,2018-06-04,2018-05-31,2700,0.936,Hombre,36,3,ios,urbano,Otros
a18955e4ec,paid,2018-06-04,2018-06-05,2600,0.813,Mujer,18,1,ios,urbano,Inversion
a290525bbd,paid,2018-06-01,2018-06-01,2300,0.949,Hombre,49,2,ios,urbano,Inversion
a2ffc8f0e2,paid,2018-06-05,2018-05-31,2700,0.973,Mujer,33,2,ios,urbano,Educacion
a69127fad7,paid,2018-06-04,2018-05-31,2300,0.969,Hombre,51,0,ios,urbano,Educacion
a7c055399c,paid,2018-06-05,2018-06-11,2600,0.974,Mujer,34,0,ios,urbano,Educacion
aab74d1f8e,paid,2018-06-05,2018-05-27,2100,0.820,Mujer,20,0,ios,urbano,Educacion
ab24c03ea3,paid,2018-06-01,2018-05-31,1700,0.992,Mujer,44,3,ios,urbano,Personal
aeb599147a,paid,2018-06-04,2018-06-15,2400,0.857,Hombre,54,0,ios,urbano,Educacion
af9d54fa2e,paid,2018-06-05,2018-06-05,2400,0.883,Mujer,36,0,ios,urbano,Otros
b307b3dea1,paid,2018-06-01,2018-05-26,2100,0.875,Mujer,49,1,ios,urbano,Personal
b4710a5b1f,paid,2018-06-05,2018-06-22,2100,0.947,Hombre,47,0,ios,urbano,Educacion
b71607113e,paid,2018-06-05,2018-06-05,2000,0.662,Mujer,35,1,ios,urbano,Otros
b7844a43fe,paid,2018-06-01,2018-06-01,2700,0.642,Mujer,42,0,ios,rural,Otros
babb8e31c4,paid,2018-06-01,2018-06-01,1500,0.787,Hombre,38,3,ios,urbano,Educacion
bb82e7d6d6,paid,2018-06-05,2018-06-06,2400,0.972,Mujer,20,0,ios,urbano,Educacion
bd7212be15,paid,2018-06-05,2018-05-31,2200,0.829,Hombre,29,1,ios,rural,Inversion
c4c6e5c51b,loan,2018-06-05,,2000,0.558,Hombre,41,1,android,rural,Otros
c76d9b3378,paid,2018-06-05,2018-06-01,2000,0.740,Mujer,40,1,ios,urbano,Otros
c85e01b851,paid,2018-06-05,2018-06-04,2200,0.792,Mujer,25,0,ios,rural,Otros
cc949b0f96,loan,2018-06-01,,2000,0.684,Mujer,30,2,ios,rural,Otros
cd273305a4,paid,2018-06-05,2018-06-20,2200,0.880,Mujer,23,0,ios,urbano,Inversion
ce735298b1,paid,2018-06-05,2018-06-05,2000,0.651,Mujer,51,0,ios,urbano,Otros
de5b92975a,paid,2018-06-05,2018-05-21,2500,0.986,Hombre,51,0,ios,urbano,Inversion
e003bf4647,paid,2018-06-05,2018-05-18,2300,0.992,Mujer,41,3,ios,urbano,Educacion
e9dae1690a,paid,2018-06-05,2018-06-05,2600,0.739,Hombre,39,0,ios,urbano,Inversion
f00290ccc6,loan,2018-06-01,,2200,0.749,Hombre,49,0,android,urbano,Inversion
f275d5c289,paid,2018-06-05,2018-06-14,2000,0.815,Mujer,18,3,ios,urbano,Otros
f9094ef169,paid,2018-06-05,2018-05-29,2200,0.928,Hombre,28,1,ios,urbano,Educacion
f9191590b8,paid,2018-06-05,2018-06-02,2300,0.670,Mujer,51,0,android,urbano,Otros
fac60fb2d3,loan,2018-06-05,,2400,0.738,Hombre,38,3,ios,urbano,Inversion
fb2e94b7b3,paid,2018-06-05,2018-05-30,1900,0.945,Mujer,45,0,ios,urbano,Educacion
0398a7e297,paid,2018-06-05,2018-06-07,2000,0.947,Hombre,47,1,ios,urbano,Educacion
6.62E+104,paid,2018-06-05,2018-06-01,2500,0.882,Mujer,41,0,ios,urbano,Otros
09a10e37c9,paid,2018-06-05,2018-06-05,2300,0.915,Mujer,18,2,ios,urbano,Otros
0d290413c2,paid,2018-06-05,2018-06-05,2400,0.853,Mujer,53,0,ios,urbano,Educacion
11f78f2746,paid,2018-06-05,2018-05-17,2500,0.800,Mujer,18,2,ios,urbano,Inversion
137ea10488,paid,2018-06-05,2018-06-04,2100,0.622,Mujer,22,0,android,rural,Inversion
13bc56658a,paid,2018-06-05,2018-05-30,2900,0.939,Hombre,39,0,ios,urbano,Educacion
13f906be3c,loan,2018-06-05,,2700,0.697,Hombre,35,3,ios,urbano,Otros
19d375f89e,paid,2018-06-05,2018-05-24,2300,0.718,Hombre,18,0,android,rural,Inversion
1b0aafd1eb,paid,2018-06-01,2018-05-30,2200,0.955,Mujer,55,1,ios,urbano,Personal
1fdcc37190,paid,2018-06-05,2018-06-05,2100,0.803,Mujer,18,2,ios,urbano,Otros
253177d31e,loan,2018-06-05,,2300,0.675,Mujer,33,2,ios,rural,Educacion
2c1630eb0f,paid,2018-06-05,2018-06-11,2800,0.671,Mujer,40,0,android,urbano,Otros
361c91d3ba,paid,2018-06-02,2018-05-25,1900,0.935,Mujer,35,1,ios,urbano,Educacion
373ea0c43d,paid,2018-06-03,2018-05-31,2500,0.918,Hombre,18,0,ios,urbano,Educacion
38586caff5,paid,2018-06-05,2018-06-03,1900,0.914,Mujer,18,0,ios,urbano,Inversion
39a7b3bf20,paid,2018-06-01,2018-06-01,1900,0.847,Hombre,47,0,android,urbano,Personal
3bf59308bf,paid,2018-06-05,2018-06-05,2300,0.850,Mujer,50,0,ios,urbano,Inversion
417acc14f5,loan,2018-06-05,,2600,0.777,Hombre,34,3,ios,urbano,Inversion
4e3cd24336,paid,2018-06-05,2018-06-05,2200,0.694,Mujer,48,0,android,urbano,Otros
51d8ccc935,paid,2018-06-05,2018-05-30,1800,0.984,Mujer,42,3,ios,urbano,Otros
554ce8621e,paid,2018-06-05,2018-06-01,2300,0.979,Hombre,18,2,ios,urbano,Inversion
560248057a,paid,2018-06-01,2018-06-01,2400,0.988,Hombre,49,1,ios,urbano,Educacion
570be7dea9,paid,2018-06-01,2018-05-31,1800,0.926,Hombre,26,1,android,urbano,Educacion
5748f6ee88,paid,2018-06-01,2018-05-31,2700,0.942,Mujer,42,3,ios,urbano,Educacion
5d6752bebd,paid,2018-06-01,2018-05-23,2000,0.985,Mujer,39,0,ios,urbano,Educacion
64cb95bc5c,paid,2018-06-05,2018-06-04,2400,0.923,Mujer,23,0,ios,urbano,Educacion
67cb30c8c3,loan,2018-06-05,,1800,0.647,Hombre,47,3,ios,urbano,Otros
6976f5d45c,paid,2018-06-01,2018-06-01,2200,0.915,Mujer,18,0,ios,urbano,Personal
70ee26910a,paid,2018-06-05,2018-06-01,2400,0.784,Mujer,56,0,ios,urbano,Educacion
7aea220087,paid,2018-06-05,2018-05-29,2300,0.944,Mujer,44,3,ios,urbano,Educacion
7c135ffcc4,loan,2018-06-05,,2400,0.891,Mujer,35,1,ios,urbano,Educacion
8f433528ed,paid,2018-06-05,2018-05-31,2300,0.978,Hombre,52,0,ios,urbano,Educacion
92629ac1ed,paid,2018-06-05,2018-06-01,2400,0.955,Mujer,55,2,ios,urbano,Inversion
973df5e625,paid,2018-06-05,2018-05-23,3200,0.922,Mujer,22,1,ios,urbano,Educacion
9c83cfe07d,paid,2018-06-01,2018-06-01,2000,0.920,Mujer,20,2,ios,urbano,Inversion
a274ab971f,paid,2018-06-05,2018-05-18,2100,0.963,Mujer,48,1,ios,urbano,Educacion
a38f87a72d,paid,2018-06-01,2018-05-31,2200,0.976,Hombre,49,2,ios,urbano,Educacion
a68e1e32df,paid,2018-06-05,2018-06-05,2100,0.926,Hombre,26,2,ios,urbano,Personal
a9b065ceda,paid,2018-06-05,2018-05-31,2500,0.940,Mujer,40,1,ios,rural,Inversion
ad400c83c3,paid,2018-06-05,2018-06-05,1900,0.919,Hombre,19,0,ios,urbano,Educacion
ae3b1aa51a,paid,2018-06-05,2018-06-14,2600,0.928,Hombre,28,0,ios,urbano,Inversion
b8360588f3,paid,2018-06-05,2018-05-30,2200,0.960,Mujer,28,2,ios,urbano,Inversion
c018e8ff23,paid,2018-06-05,2018-05-28,2000,0.922,Mujer,22,0,ios,urbano,Educacion
c36f2b31c0,paid,2018-06-05,2018-06-02,2200,0.940,Mujer,40,0,ios,urbano,Educacion
cb867b9c5d,paid,2018-06-05,2018-06-07,2000,0.810,Mujer,18,0,android,urbano,Otros
cc21a10c5f,loan,2018-06-05,,1800,0.745,Mujer,45,1,android,urbano,Educacion
cc48dceed5,paid,2018-06-05,2018-05-25,2100,0.625,Mujer,25,0,android,urbano,Otros
cc96d4fc6f,paid,2018-06-05,2018-06-04,2800,0.902,Mujer,18,1,android,urbano,Educacion
d0782bb140,loan,2018-06-05,,2900,0.411,Mujer,18,1,android,rural,Otros
d7e7f91a85,paid,2018-06-05,2018-06-02,2700,0.796,Hombre,28,0,ios,urbano,Inversion
d85e79db8c,loan,2018-06-05,,2000,0.890,Mujer,21,0,ios,urbano,Personal
da8ef9f7f9,loan,2018-06-05,,1800,0.663,Mujer,46,1,android,rural,Otros
daa9bb6675,paid,2018-06-05,2018-06-05,2900,0.864,Mujer,44,2,android,urbano,Otros
de2d49a46c,paid,2018-06-04,2018-05-30,2000,0.716,Hombre,18,0,android,urbano,Otros
e3b21776a1,paid,2018-06-04,2018-06-01,2300,0.737,Hombre,37,0,android,rural,Personal
ed9b35c527,paid,2018-06-04,2018-06-04,2200,0.938,Hombre,38,2,ios,urbano,Inversion
f34668fd90,paid,2018-06-05,2018-06-07,2300,0.847,Hombre,47,0,android,urbano,Educacion
f67066ccf1,paid,2018-06-05,2018-06-05,2200,0.782,Mujer,54,3,android,urbano,Inversion
fa6585c8d7,paid,2018-06-05,2018-05-30,2400,0.944,Mujer,44,1,ios,urbano,Educacion
ff7d95e36b,paid,2018-06-02,2018-06-02,2500,0.917,Hombre,18,0,ios,rural,Educacion
00f245c104,loan,2018-06-05,,2600,0.879,Hombre,23,1,android,urbano,Otros
08aeb19a3a,paid,2018-06-05,2018-06-15,2100,0.821,Mujer,21,3,ios,urbano,Otros
0f4b9c43e7,paid,2018-06-01,2018-05-31,2100,0.925,Mujer,25,0,ios,urbano,Educacion
0fdbe5764d,loan,2018-06-01,,2200,0.721,Mujer,21,1,android,urbano,Inversion
1d76788f12,loan,2018-06-01,,2600,0.679,Hombre,29,0,ios,rural,Otros
1ef3528876,paid,2018-06-05,2018-06-05,1700,0.927,Hombre,27,3,ios,rural,Educacion
25441222ef,paid,2018-06-01,2018-06-01,1900,0.947,Hombre,47,1,ios,urbano,Educacion
2a336f3a31,paid,2018-06-01,2018-05-30,2400,0.973,Mujer,36,0,ios,urbano,Personal
37af9cb67f,paid,2018-06-04,2018-05-30,2200,0.932,Mujer,32,0,ios,urbano,Personal
385bd9b128,paid,2018-06-05,2018-05-31,2200,0.956,Hombre,56,0,ios,urbano,Educacion
38c93c11e1,loan,2018-06-04,,1900,0.667,Hombre,54,0,ios,rural,Otros
452e66785d,paid,2018-06-05,2018-06-07,2300,0.406,Hombre,18,1,android,rural,Otros
505e103840,paid,2018-06-01,2018-05-31,2100,0.972,Mujer,20,0,ios,urbano,Educacion
58d2a309b8,paid,2018-06-05,2018-06-05,2700,0.813,Mujer,18,2,android,rural,Inversion
5bf4851439,paid,2018-06-05,2018-06-05,2100,0.947,Hombre,47,1,ios,urbano,Educacion
653937c006,paid,2018-06-05,2018-05-30,2100,0.944,Mujer,44,1,ios,urbano,Otros
78fa317391,paid,2018-06-01,2018-06-01,2000,0.863,Mujer,47,3,ios,urbano,Otros
80a510391f,paid,2018-06-05,2018-06-06,2100,0.931,Mujer,31,0,ios,urbano,Inversion
80db8a01f8,paid,2018-06-01,2018-05-31,2500,0.638,Hombre,38,1,ios,urbano,Otros
84145f0b42,paid,2018-06-01,2018-06-01,2200,0.959,Hombre,52,0,ios,urbano,Educacion
90ff2b1a0c,paid,2018-06-01,2018-06-01,2500,0.912,Mujer,18,0,ios,urbano,Inversion
91f3ca332a,paid,2018-06-04,2018-06-01,2400,0.968,Hombre,25,0,ios,urbano,Educacion
94e4696cfe,paid,2018-06-01,2018-06-01,1800,0.874,Mujer,42,0,android,urbano,Otros
954411f44a,paid,2018-06-05,2018-06-05,2400,0.839,Hombre,39,0,ios,urbano,Otros
95cc5e469d,paid,2018-06-05,2018-05-25,2700,0.979,Hombre,37,0,ios,urbano,Otros
9645040a4b,paid,2018-06-04,2018-06-01,2200,0.869,Hombre,20,1,ios,rural,Educacion
9743cf5620,paid,2018-06-01,2018-06-01,2200,0.510,Mujer,18,1,ios,rural,Otros
99588dff95,paid,2018-06-05,2018-06-01,2400,0.678,Hombre,27,2,ios,urbano,Inversion
9b9ab6afbb,paid,2018-06-05,2018-05-31,2300,0.922,Mujer,22,0,ios,urbano,Otros
9bf28fd02d,loan,2018-06-05,,2700,0.794,Mujer,22,3,ios,rural,Inversion
9c579578b3,loan,2018-06-05,,2600,0.663,Mujer,21,1,ios,urbano,Otros
9e92e01d19,paid,2018-06-05,2018-05-29,2300,0.929,Hombre,29,3,ios,urbano,Educacion
9fdf4c2275,paid,2018-06-05,2018-05-30,1600,0.877,Hombre,29,0,ios,urbano,Educacion
a3ca57780c,paid,2018-06-05,2018-05-19,2300,0.776,Hombre,41,0,ios,urbano,Otros
a7715d2245,paid,2018-06-05,2018-05-31,2100,0.811,Mujer,18,0,ios,urbano,Otros
aa1febff84,paid,2018-06-01,2018-06-01,2800,0.963,Mujer,53,0,ios,urbano,Inversion
aedafa695a,paid,2018-06-01,2018-05-31,2200,0.967,Hombre,31,0,ios,urbano,Inversion
b0eb594c5b,paid,2018-06-05,2018-07-06,2100,0.712,Mujer,18,0,android,rural,Inversion
bdbc46ddba,paid,2018-06-05,2018-06-04,2600,0.890,Mujer,31,2,ios,urbano,Educacion
c13ccf9d93,paid,2018-06-05,2018-06-01,2600,0.896,Hombre,47,0,android,urbano,Inversion
c1c12839bf,loan,2018-06-05,,3100,0.699,Hombre,19,0,ios,rural,Otros
c5310620dc,paid,2018-06-01,2018-06-01,2600,0.937,Hombre,37,1,ios,urbano,Educacion
c8a2903457,loan,2018-06-05,,2500,0.881,Mujer,50,1,android,urbano,Educacion
cd6224ecef,paid,2018-06-01,2018-05-31,2300,0.902,Mujer,18,3,ios,urbano,Educacion
cdaf8d2447,loan,2018-06-01,,2600,0.975,Mujer,19,3,ios,urbano,Otros
cfe004b5d7,paid,2018-06-05,2018-06-05,2700,0.912,Mujer,18,2,ios,urbano,Educacion
d044309ecb,paid,2018-06-04,2018-06-04,2300,0.972,Mujer,29,0,ios,urbano,Educacion
d240d41d8a,paid,2018-06-05,2018-06-02,2200,0.706,Hombre,18,3,ios,urbano,Otros
d266b850fe,loan,2018-06-05,,1800,0.422,Mujer,22,0,android,urbano,Otros
d3334aae0d,paid,2018-06-05,2018-06-05,2500,0.577,Hombre,27,3,android,rural,Otros
d53e095f99,paid,2018-06-05,2018-06-05,2300,0.694,Mujer,52,2,ios,urbano,Inversion
d7b2f4d22b,paid,2018-06-04,2018-06-01,2500,0.902,Mujer,18,0,ios,urbano,Inversion
d82cd91200,paid,2018-06-04,2018-06-04,2100,0.468,Hombre,44,3,ios,urbano,Otros
dca72e3725,paid,2018-06-05,2018-05-17,2800,0.962,Mujer,36,1,android,urbano,Personal
dcd4190c45,paid,2018-06-01,2018-06-01,2500,0.979,Hombre,42,0,ios,urbano,Personal
ea85284afc,paid,2018-06-05,2018-05-23,1700,0.871,Mujer,54,1,ios,urbano,Inversion
